"","code","name","name_ascii","id"
"435","BT.23","Gasa","Gasa",7303651
"436","BT.24","Trashi Yangste","Trashi Yangste",7303653
"437","BW.10","Ngwaketsi","Ngwaketsi",933043
"438","BW.09","South-East","South-East",933044
"439","BW.08","North-East","North-East",933210
"440","BW.11","North-West","North-West",933230
"441","BW.06","Kweneng","Kweneng",933562
"442","BW.05","Kgatleng","Kgatleng",933654
"443","BW.04","Kgalagadi","Kgalagadi",933657
"444","BW.03","Ghanzi","Ghanzi",933758
"445","BW.12","Chobe","Chobe",933840
"446","BW.01","Central","Central",933851
"447","BW.13","City of Francistown","City of Francistown",11778168
"448","BW.14","Gaborone","Gaborone",11778169
"449","BW.15","Jwaneng","Jwaneng",11778170
"450","BW.16","Lobatse","Lobatse",11778171
"451","BW.17","Selibe Phikwe","Selibe Phikwe",11778172
"452","BW.18","Sowa Town","Sowa Town",11778173
"453","BY.07","Vitebsk","Vitebsk",620134
"454","BY.06","Mogilev","Mogilev",625073
"455","BY.05","Minsk","Minsk",625142
"456","BY.04","Minsk City","Minsk City",625143
"457","BY.03","Grodnenskaya","Grodnenskaya",628035
"458","BY.02","Gomel Oblast","Gomel Oblast",628281
"459","BY.01","Brest","Brest",629631
"460","BZ.06","Toledo","Toledo",3580913
"461","BZ.05","Stann Creek","Stann Creek",3580975
"462","BZ.04","Orange Walk","Orange Walk",3581511
"463","BZ.03","Corozal","Corozal",3582302
"464","BZ.02","Cayo","Cayo",3582429
"465","BZ.01","Belize","Belize",3582676
"466","CA.01","Alberta","Alberta",5883102
"467","CA.02","British Columbia","British Columbia",5909050
"468","CA.03","Manitoba","Manitoba",6065171
"469","CA.04","New Brunswick","New Brunswick",6087430
"470","CA.13","Northwest Territories","Northwest Territories",6091069
"471","CA.07","Nova Scotia","Nova Scotia",6091530
"472","CA.14","Nunavut","Nunavut",6091732
"473","CA.08","Ontario","Ontario",6093943
"474","CA.09","Prince Edward Island","Prince Edward Island",6113358
"475","CA.10","Quebec","Quebec",6115047
"476","CA.11","Saskatchewan","Saskatchewan",6141242
"477","CA.12","Yukon","Yukon",6185811
"478","CA.05","Newfoundland and Labrador","Newfoundland and Labrador",6354959
"479","CD.31","Tshuapa","Tshuapa",204697
"480","CD.30","Tshopo","Tshopo",204704
"481","CD.29","Tanganyika","Tanganyika",205253
"482","CD.12","South Kivu","South Kivu",205413
"483","CD.27","Sankuru","Sankuru",205828
"484","CD.11","Nord Kivu","Nord Kivu",206938
"485","CD.25","Mongala","Mongala",208741
"486","CD.10","Maniema","Maniema",209610
"487","CD.23","Kasai-Central","Kasai-Central",210596
"488","CD.04","Kasaï-Oriental","Kasai-Oriental",214138
"489","CD.18","Kasai","Kasai",214140
"490","CD.17","Ituri","Ituri",215709
"491","CD.16","Haut-Uele","Haut-Uele",216140
"492","CD.15","Haut-Lomami","Haut-Lomami",216141
"493","CD.02","Équateur","Equateur",216661
"494","CD.13","Bas-Uele","Bas-Uele",219402
"495","CD.22","Lualaba","Lualaba",922727
"496","CD.24","Mai-Ndombe","Mai-Ndombe",2313191
"497","CD.20","Kwilu","Kwilu",2313847
"498","CD.19","Kwango","Kwango",2313860
"499","CD.06","Kinshasa","Kinshasa",2314300
"500","CD.08","Bas-Congo","Bas-Congo",2317277
"501","CD.14","Haut-Katanga","Haut-Katanga",11288213
"502","CD.21","Lomami","Lomami",11288214
"503","CD.26","Nord-Ubangi","Nord-Ubangi",11288215
"504","CD.28","Sud-Ubangi","Sud-Ubangi",11288216
"505","CF.14","Vakaga","Vakaga",236178
"506","CF.11","Ouaka","Ouaka",236887
"507","CF.08","Mbomou","Mbomou",237556
"508","CF.05","Haut-Mbomou","Haut-Mbomou",238639
"509","CF.03","Haute-Kotto","Haute-Kotto",238640
"510","CF.02","Basse-Kotto","Basse-Kotto",240396
"511","CF.01","Bamingui-Bangoran","Bamingui-Bangoran",240591
"512","CF.16","Sangha-Mbaéré","Sangha-Mbaere",2383204
"513","CF.13","Ouham-Pendé","Ouham-Pende",2383650
"514","CF.12","Ouham","Ouham",2383653
"515","CF.17","Ombella-M'Poko","Ombella-M'Poko",2383765
"516","CF.09","Nana-Mambéré","Nana-Mambere",2384205
"517","CF.07","Lobaye","Lobaye",2385105
"518","CF.06","Kémo","Kemo",2385836
"519","CF.04","Mambéré-Kadéï","Mambere-Kadei",2386161
"520","CF.15","Nana-Grébizi","Nana-Grebizi",2386243
"521","CF.18","Bangui","Bangui",2596686
"522","CG.10","Sangha","Sangha",2255329
"523","CG.11","Pool","Pool",2255404
"524","CG.08","Plateaux","Plateaux",2255422
"525","CG.07","Niari","Niari",2256175
"526","CG.06","Likouala","Likouala",2258431
"527","CG.05","Lékoumou","Lekoumou",2258534
"528","CG.04","Kouilou","Kouilou",2258738
"529","CG.13","Cuvette","Cuvette",2260487
"530","CG.01","Bouenza","Bouenza",2260668
"531","CG.12","Brazzaville","Brazzaville",2572183
"532","CG.14","Cuvette-Ouest","Cuvette-Ouest",2593118
"533","CG.15","Pointe-Noire","Pointe-Noire",7280295
"534","CH.ZH","Zurich","Zurich",2657895
"535","CH.ZG","Zug","Zug",2657907
"536","CH.VD","Vaud","Vaud",2658182
"537","CH.VS","Valais","Valais",2658205
"538","CH.UR","Uri","Uri",2658226
"539","CH.TI","Ticino","Ticino",2658370
"540","CH.TG","Thurgau","Thurgau",2658372
"541","CH.SO","Solothurn","Solothurn",2658563
"542","CH.SZ","Schwyz","Schwyz",2658664
"543","CH.SH","Schaffhausen","Schaffhausen",2658760
"544","CH.SG","Saint Gallen","Saint Gallen",2658821
"545","CH.OW","Obwalden","Obwalden",2659315
"546","CH.NW","Nidwalden","Nidwalden",2659471
"547","CH.NE","Neuchâtel","Neuchatel",2659495
"548","CH.LU","Lucerne","Lucerne",2659810
"549","CH.JU","Jura","Jura",2660207
"550","CH.GR","Grisons","Grisons",2660522
"551","CH.GL","Glarus","Glarus",2660593
"552","CH.GE","Geneva","Geneva",2660645
"553","CH.FR","Fribourg","Fribourg",2660717
"554","CH.BE","Bern","Bern",2661551
"555","CH.BS","Basel-City","Basel-City",2661602
"556","CH.BL","Basel-Landschaft","Basel-Landschaft",2661603
"557","CH.AR","Appenzell Ausserrhoden","Appenzell Ausserrhoden",2661739
"558","CH.AI","Appenzell Innerrhoden","Appenzell Innerrhoden",2661741
"559","CH.AG","Aargau","Aargau",2661876
"560","CI.98","Yamoussoukro","Yamoussoukro",10629377
"561","CI.76","Bas-Sassandra","Bas-Sassandra",11153052
"562","CI.94","Comoé","Comoe",11153053
"563","CI.77","Denguélé","Denguele",11153054
"564","CI.95","Gôh-Djiboua","Goh-Djiboua",11153055
"565","CI.81","Lacs","Lacs",11153056
"566","CI.82","Lagunes","Lagunes",11153057
"567","CI.78","Montagnes","Montagnes",11153058
"568","CI.96","Sassandra-Marahoué","Sassandra-Marahoue",11153059
"569","CI.87","Savanes","Savanes",11153060
"570","CI.90","Vallée du Bandama","Vallee du Bandama",11153061
"571","CI.97","Woroba","Woroba",11153062
"572","CI.92","Zanzan","Zanzan",11153063
"573","CI.93","Abidjan","Abidjan",11153151
"574","CK.11695124","Aitutaki","Aitutaki",11695124
"575","CK.11695126","Atiu","Atiu",11695126
"576","CK.11695127","Mangaia","Mangaia",11695127
"577","CK.11695384","Manihiki","Manihiki",11695384
"578","CK.11695385","Ma'uke","Ma'uke",11695385
"579","CK.11695386","Mitiaro","Mitiaro",11695386
"580","CK.11695387","Palmerston","Palmerston",11695387
"581","CK.11695388","Penrhyn","Penrhyn",11695388
"582","CK.11695389","Pukapuka","Pukapuka",11695389
"583","CK.11695390","Rakahanga","Rakahanga",11695390
"584","CK.11695425","Rarotonga","Rarotonga",11695425
"585","CL.01","Valparaíso","Valparaiso",3868621
"586","CL.15","Tarapacá","Tarapaca",3870116
"587","CL.12","Santiago Metropolitan","Santiago Metropolitan",3873544
"588","CL.11","Maule Region","Maule Region",3880306
"589","CL.14","Los Lagos Region","Los Lagos Region",3881974
"590","CL.08","O'Higgins Region","O'Higgins Region",3883281
"591","CL.07","Coquimbo Region","Coquimbo Region",3893623
"592","CL.06","Biobío","Biobio",3898380
"593","CL.05","Atacama","Atacama",3899191
"594","CL.04","Araucanía","Araucania",3899463
"595","CL.03","Antofagasta","Antofagasta",3899537
"596","CL.02","Aysén","Aysen",3900333
"597","CL.10","Region of Magallanes","Region of Magallanes",4036650
"598","CL.16","Arica y Parinacota","Arica y Parinacota",6693562
"599","CL.17","Los Ríos Region","Los Rios Region",6693563
"600","CL.18","Ñuble","Nuble",11979367
"601","CM.09","South-West","South-West",2221788
"602","CM.14","South","South",2221789
"603","CM.08","West","West",2222934
"604","CM.07","North-West","North-West",2223602
"605","CM.13","North","North",2223603
"606","CM.05","Littoral","Littoral",2229336
"607","CM.12","Far North","Far North",2231755
"608","CM.04","East","East",2231835
"609","CM.11","Centre","Centre",2233376
"610","CM.10","Adamaoua","Adamaoua",2236015
"611","CN.14","Tibet","Tibet",1279685
"612","CN.06","Qinghai","Qinghai",1280239
"613","CN.13","Xinjiang","Xinjiang",1529047
"614","CN.02","Zhejiang","Zhejiang",1784764
"615","CN.29","Yunnan","Yunnan",1785694
"616","CN.28","Tianjin","Tianjin",1792943
"617","CN.32","Sichuan","Sichuan",1794299
"618","CN.24","Shanxi","Shanxi",1795912
"619","CN.23","Shanghai","Shanghai",1796231
"620","CN.25","Shandong","Shandong",1796328
"621","CN.26","Shaanxi","Shaanxi",1796480
"622","CN.21","Ningxia Hui Autonomous Region","Ningxia Hui Autonomous Region",1799355
"623","CN.03","Jiangxi","Jiangxi",1806222
"624","CN.04","Jiangsu","Jiangsu",1806260
"625","CN.11","Hunan","Hunan",1806691
"626","CN.12","Hubei","Hubei",1806949
"627","CN.09","Henan","Henan",1808520
"628","CN.10","Hebei","Hebei",1808773
"629","CN.31","Hainan","Hainan",1809054
"630","CN.18","Guizhou","Guizhou",1809445
"631","CN.16","Guangxi","Guangxi",1809867
"632","CN.30","Guangdong","Guangdong",1809935
"633","CN.15","Gansu","Gansu",1810676
"634","CN.07","Fujian","Fujian",1811017
"635","CN.33","Chongqing","Chongqing",1814905
"636","CN.01","Anhui","Anhui",1818058
"637","CN.20","Inner Mongolia","Inner Mongolia",2035607
"638","CN.19","Liaoning","Liaoning",2036115
"639","CN.05","Jilin","Jilin",2036500
"640","CN.08","Heilongjiang","Heilongjiang",2036965
"641","CN.22","Beijing","Beijing",2038349
"642","CO.31","Vichada","Vichada",3666082
"643","CO.30","Vaupés","Vaupes",3666254
"644","CO.29","Valle del Cauca","Valle del Cauca",3666313
"645","CO.28","Tolima","Tolima",3666951
"646","CO.27","Sucre","Sucre",3667725
"647","CO.26","Santander","Santander",3668578
"648","CO.25","San Andres y Providencia","San Andres y Providencia",3670205
"649","CO.24","Risaralda","Risaralda",3670698
"650","CO.23","Quindío","Quindio",3671087
"651","CO.22","Putumayo","Putumayo",3671178
"652","CO.21","Norte de Santander","Norte de Santander",3673798
"653","CO.20","Nariño","Narino",3674021
"654","CO.19","Meta","Meta",3674810
"655","CO.38","Magdalena","Magdalena",3675686
"656","CO.17","La Guajira","La Guajira",3678847
"657","CO.16","Huila","Huila",3680692
"658","CO.14","Guaviare","Guaviare",3681344
"659","CO.15","Guainía","Guainia",3681652
"660","CO.33","Cundinamarca","Cundinamarca",3685413
"661","CO.12","Córdoba","Cordoba",3685889
"662","CO.11","Chocó","Choco",3686431
"663","CO.10","Cesar","Cesar",3686880
"664","CO.09","Cauca","Cauca",3687029
"665","CO.32","Casanare","Casanare",3687173
"666","CO.08","Caquetá","Caqueta",3687479
"667","CO.37","Caldas","Caldas",3687951
"668","CO.36","Boyacá","Boyaca",3688536
"669","CO.35","Bolívar","Bolivar",3688650
"670","CO.34","Bogota D.C.","Bogota D.C.",3688685
"671","CO.04","Atlántico","Atlantico",3689436
"672","CO.03","Arauca","Arauca",3689717
"673","CO.02","Antioquia","Antioquia",3689815
"674","CO.01","Amazonas","Amazonas",3689982
"675","CR.08","San José","San Jose",3621837
"676","CR.07","Puntarenas","Puntarenas",3622226
"677","CR.06","Limón","Limon",3623064
"678","CR.04","Heredia","Heredia",3623484
"679","CR.03","Guanacaste","Guanacaste",3623582
"680","CR.02","Cartago","Cartago",3624368
"681","CR.01","Alajuela","Alajuela",3624953
"682","CU.16","Villa Clara","Villa Clara",3534168
"683","CU.15","Santiago de Cuba","Santiago de Cuba",3536725
"684","CU.14","Sancti Spíritus","Sancti Spiritus",3540665
"685","CU.01","Pinar del Río","Pinar del Rio",3544088
"686","CU.03","Matanzas","Matanzas",3547394
"687","CU.13","Las Tunas","Las Tunas",3550595
"688","CU.04","Isla de la Juventud","Isla de la Juventud",3556608
"689","CU.12","Holguín","Holguin",3556965
"690","CU.10","Guantánamo","Guantanamo",3557685
"691","CU.09","Granma","Granma",3558052
"692","CU.02","Havana","Havana",3564073
"693","CU.08","Cienfuegos","Cienfuegos",3564120
"694","CU.07","Ciego de Ávila","Ciego de Avila",3564175
"695","CU.05","Camagüey","Camaguey",3566062
"696","CU.AR","Artemisa","Artemisa",7668824
"697","CU.MA","Mayabeque","Mayabeque",7668827
"698","CV.20","Tarrafal","Tarrafal",3374161
"699","CV.11","São Vicente","Sao Vicente",3374198
"700","CV.15","Santa Catarina","Santa Catarina",3374226
"701","CV.08","Sal","Sal",3374249
"702","CV.07","Ribeira Grande","Ribeira Grande",3374274
"703","CV.14","Praia","Praia",3374332
"704","CV.05","Paul","Paul",3374391
"705","CV.04","Maio","Maio",3374487
"706","CV.02","Brava","Brava",3374832
"707","CV.01","Boa Vista","Boa Vista",3374855
"708","CV.13","Mosteiros","Mosteiros",3411924
"709","CV.16","Santa Cruz","Santa Cruz",3411925
"710","CV.17","São Domingos","Sao Domingos",3411926
"711","CV.18","São Filipe","Sao Filipe",3411927
"712","CV.19","São Miguel","Sao Miguel",3411928
"713","CV.21","Porto Novo","Porto Novo",7602868
"714","CV.22","Ribeira Brava","Ribeira Brava",7602869
"715","CV.24","Santa Catarina do Fogo","Santa Catarina do Fogo",7602870
"716","CV.26","São Salvador do Mundo","Sao Salvador do Mundo",7602871
"717","CV.27","Tarrafal de São Nicolau","Tarrafal de Sao Nicolau",7602872
"718","CV.25","São Lourenço dos Órgãos","Sao Lourenco dos Orgaos",7602873
"719","CV.23","Ribeira Grande de Santiago","Ribeira Grande de Santiago",7603281
"720","CY.06","Pafos","Pafos",146213
"721","CY.04","Nicosia","Nicosia",146267
"722","CY.05","Limassol","Limassol",146383
"723","CY.03","Larnaka","Larnaka",146398
"724","CY.02","Keryneia","Keryneia",146411
"725","CY.01","Ammochostos","Ammochostos",146615
"726","CZ.52","Hlavní mesto Praha","Hlavni mesto Praha",3067695
"727","CZ.78","South Moravian","South Moravian",3339536
"728","CZ.79","Jihoceský kraj","Jihocesky kraj",3339537
"729","CZ.80","Vysocina","Vysocina",3339538
"730","CZ.81","Karlovarský kraj","Karlovarsky kraj",3339539
"731","CZ.82","Královéhradecký kraj","Kralovehradecky kraj",3339540
"732","CZ.83","Liberecký kraj","Liberecky kraj",3339541
"733","CZ.84","Olomoucký","Olomoucky",3339542
"734","CZ.85","Moravskoslezský","Moravskoslezsky",3339573
"735","CZ.86","Pardubický","Pardubicky",3339574
"736","CZ.87","Plzenský kraj","Plzensky kraj",3339575
"737","CZ.88","Central Bohemia","Central Bohemia",3339576
"738","CZ.89","Ústecký kraj","Ustecky kraj",3339577
"739","CZ.90","Zlín","Zlin",3339578
"740","DE.15","Thuringia","Thuringia",2822542
"741","DE.10","Schleswig-Holstein","Schleswig-Holstein",2838632
"742","DE.14","Saxony-Anhalt","Saxony-Anhalt",2842565
"743","DE.13","Saxony","Saxony",2842566
"744","DE.09","Saarland","Saarland",2842635
"745","DE.08","Rheinland-Pfalz","Rheinland-Pfalz",2847618
"746","DE.07","North Rhine-Westphalia","North Rhine-Westphalia",2861876
"747","DE.06","Lower Saxony","Lower Saxony",2862926
"748","DE.12","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",2872567
"749","DE.05","Hesse","Hesse",2905330
"750","DE.04","Hamburg","Hamburg",2911297
"751","DE.03","Bremen","Bremen",2944387
"752","DE.11","Brandenburg","Brandenburg",2945356
"753","DE.16","Berlin","Berlin",2950157
"754","DE.02","Bavaria","Bavaria",2951839
"755","DE.01","Baden-Württemberg","Baden-Wuerttemberg",2953481
"756","DJ.05","Tadjourah","Tadjourah",220781
"757","DJ.04","Obock","Obock",221525
"758","DJ.07","Djibouti","Djibouti",223818
"759","DJ.06","Dikhil","Dikhil",223889
"760","DJ.01","Ali Sabieh","Ali Sabieh",225282
"761","DJ.08","Arta","Arta",449265
"762","DK.17","Capital Region","Capital Region",6418538
"763","DK.18","Central Jutland","Central Jutland",6418539
"764","DK.19","North Denmark","North Denmark",6418540
"765","DK.20","Zealand","Zealand",6418541
"766","DK.21","South Denmark","South Denmark",6418542
"767","DM.11","Saint Peter","Saint Peter",3575618
"768","DM.10","Saint Paul","Saint Paul",3575619
"769","DM.09","Saint Patrick","Saint Patrick",3575620
"770","DM.08","Saint Mark","Saint Mark",3575621
"771","DM.07","Saint Luke","Saint Luke",3575622
"772","DM.06","Saint Joseph","Saint Joseph",3575625
"773","DM.05","Saint John","Saint John",3575626
"774","DM.04","Saint George","Saint George",3575628
"775","DM.03","Saint David","Saint David",3575630
"776","DM.02","Saint Andrew","Saint Andrew",3575632
"777","DO.27","Valverde","Valverde",3492112
"778","DO.26","Santiago Rodríguez","Santiago Rodriguez",3492912
"779","DO.25","Santiago","Santiago",3492918
"780","DO.24","San Pedro de Macorís","San Pedro de Macoris",3493031
"781","DO.23","San Juan","San Juan",3493091
"782","DO.33","San Cristóbal","San Cristobal",3493186
"783","DO.21","Sánchez Ramírez","Sanchez Ramirez",3493192
"784","DO.20","Samaná","Samana",3493232
"785","DO.19","Hermanas Mirabal","Hermanas Mirabal",3493282
"786","DO.18","Puerto Plata","Puerto Plata",3494267
"787","DO.35","Peravia","Peravia",3495015
"788","DO.16","Pedernales","Pedernales",3495136
"789","DO.34","Nacional","Nacional",3496024
"790","DO.32","Monte Plata","Monte Plata",3496132
"791","DO.15","Monte Cristi","Monte Cristi",3496200
"792","DO.31","Monseñor Nouel","Monsenor Nouel",3496274
"793","DO.14","María Trinidad Sánchez","Maria Trinidad Sanchez",3496772
"794","DO.30","La Vega","La Vega",3499977
"795","DO.12","La Romana","La Romana",3500955
"796","DO.10","La Altagracia","La Altagracia",3503706
"797","DO.09","Independencia","Independencia",3504326
"798","DO.29","Hato Mayor","Hato Mayor",3504766
"799","DO.08","Espaillat","Espaillat",3505867
"800","DO.28","El Seíbo","El Seibo",3506189
"801","DO.11","Elías Piña","Elias Pina",3507269
"802","DO.06","Duarte","Duarte",3508718
"803","DO.04","Dajabón","Dajabon",3508951
"804","DO.03","Barahona","Barahona",3512042
"805","DO.02","Baoruco","Baoruco",3512050
"806","DO.01","Azua","Azua",3512209
"807","DO.36","San José de Ocoa","San Jose de Ocoa",6201372
"808","DO.37","Santo Domingo","Santo Domingo",6201373
"809","DZ.15","Tlemcen","Tlemcen",2475683
"810","DZ.14","Tizi Ouzou","Tizi Ouzou",2475741
"811","DZ.56","Tissemsilt","Tissemsilt",2475858
"812","DZ.55","Tipaza","Tipaza",2476027
"813","DZ.54","Tindouf","Tindouf",2476302
"814","DZ.13","Tiaret","Tiaret",2476893
"815","DZ.33","Tébessa","Tebessa",2477457
"816","DZ.53","Tamanrasset","Tamanrasset",2478217
"817","DZ.52","Souk Ahras","Souk Ahras",2479213
"818","DZ.31","Skikda","Skikda",2479532
"819","DZ.30","Sidi Bel Abbès","Sidi Bel Abbes",2481001
"820","DZ.12","Sétif","Setif",2481696
"821","DZ.10","Saida","Saida",2482557
"822","DZ.51","Relizane","Relizane",2483666
"823","DZ.29","Oum el Bouaghi","Oum el Bouaghi",2484618
"824","DZ.50","Ouargla","Ouargla",2485794
"825","DZ.09","Oran","Oran",2485920
"826","DZ.49","Naama","Naama",2486512
"827","DZ.27","M'Sila","M'Sila",2486682
"828","DZ.07","Mostaganem","Mostaganem",2487130
"829","DZ.48","Mila","Mila",2487449
"830","DZ.06","Medea","Medea",2488831
"831","DZ.26","Mascara","Mascara",2490095
"832","DZ.25","Laghouat","Laghouat",2491188
"833","DZ.47","Khenchela","Khenchela",2491887
"834","DZ.24","Jijel","Jijel",2492910
"835","DZ.46","Illizi","Illizi",2493455
"836","DZ.23","Guelma","Guelma",2495659
"837","DZ.45","Ghardaia","Ghardaia",2496045
"838","DZ.44","El Tarf","El Tarf",2497322
"839","DZ.43","El Oued","El Oued",2497406
"840","DZ.42","El Bayadh","El Bayadh",2498541
"841","DZ.22","Djelfa","Djelfa",2500013
"842","DZ.04","Constantine","Constantine",2501147
"843","DZ.41","Chlef","Chlef",2501296
"844","DZ.40","Boumerdes","Boumerdes",2502638
"845","DZ.21","Bouira","Bouira",2502951
"846","DZ.39","Bordj Bou Arréridj","Bordj Bou Arreridj",2503699
"847","DZ.20","Blida","Blida",2503765
"848","DZ.19","Biskra","Biskra",2503822
"849","DZ.18","Béjaïa","Bejaia",2505325
"850","DZ.38","Béchar","Bechar",2505525
"851","DZ.03","Batna","Batna",2505569
"852","DZ.37","Annaba","Annaba",2506994
"853","DZ.01","Algiers","Algiers",2507475
"854","DZ.36","Aïn Témouchent","Ain Temouchent",2507899
"855","DZ.35","Aïn Defla","Ain Defla",2508226
"856","DZ.34","Adrar","Adrar",2508807
"857","EC.20","Zamora-Chinchipe","Zamora-Chinchipe",3649953
"858","EC.19","Tungurahua","Tungurahua",3650445
"859","EC.18","Pichincha","Pichincha",3653224
"860","EC.17","Pastaza","Pastaza",3653392
"861","EC.23","Napo","Napo",3653890
"862","EC.15","Morona-Santiago","Morona-Santiago",3654005
"863","EC.14","Manabí","Manabi",3654451
"864","EC.13","Los Ríos","Los Rios",3654592
"865","EC.12","Loja","Loja",3654665
"866","EC.11","Imbabura","Imbabura",3655635
"867","EC.10","Guayas","Guayas",3657505
"868","EC.01","Galápagos","Galapagos",3657879
"869","EC.09","Esmeraldas","Esmeraldas",3657986
"870","EC.08","El Oro","El Oro",3658195
"871","EC.07","Cotopaxi","Cotopaxi",3658766
"872","EC.06","Chimborazo","Chimborazo",3659237
"873","EC.05","Carchi","Carchi",3659718
"874","EC.04","Cañar","Canar",3659849
"875","EC.03","Bolívar","Bolivar",3660130
"876","EC.02","Azuay","Azuay",3660431
"877","EC.22","Sucumbios","Sucumbios",3830305
"878","EC.24","Orellana","Orellana",3830306
"879","EC.26","Santo Domingo de los Tsáchilas","Santo Domingo de los Tsachilas",7062136
"880","EC.25","Santa Elena","Santa Elena",7062138
"881","EE.21","Võrumaa","Vorumaa",587448
"882","EE.20","Viljandimaa","Viljandimaa",587590
"883","EE.19","Valgamaa","Valgamaa",587875
"884","EE.18","Tartu","Tartu",588334
"885","EE.14","Saare","Saare",588879
"886","EE.13","Raplamaa","Raplamaa",589115
"887","EE.12","Põlvamaa","Polvamaa",589373
"888","EE.11","Pärnumaa","Paernumaa",589576
"889","EE.08","Lääne-Virumaa","Laeaene-Virumaa",590854
"890","EE.07","Lääne","Laeaene",590856
"891","EE.05","Jõgevamaa","Jogevamaa",591901
"892","EE.04","Järvamaa","Jaervamaa",591961
"893","EE.03","Ida-Virumaa","Ida-Virumaa",592075
"894","EE.02","Hiiumaa","Hiiumaa",592133
"895","EE.01","Harjumaa","Harjumaa",592170
"896","EG.24","Sohag","Sohag",347794
"897","EG.27","North Sinai","North Sinai",349401
"898","EG.23","Qena","Qena",350546
"899","EG.22","Matruh","Matruh",352603
"900","EG.21","Kafr el-Sheikh","Kafr el-Sheikh",354500
"901","EG.26","South Sinai","South Sinai",355182
"902","EG.20","Damietta","Damietta",358044
"903","EG.19","Port Said","Port Said",358617
"904","EG.18","Beni Suweif","Beni Suweif",359171
"905","EG.17","Asyut","Asyut",359781
"906","EG.16","Aswan","Aswan",359787
"907","EG.15","Suez","Suez",359797
"908","EG.14","Sharqia","Sharqia",360016
"909","EG.13","New Valley","New Valley",360483
"910","EG.12","Qalyubia","Qalyubia",360621
"911","EG.11","Cairo","Cairo",360631
"912","EG.10","Minya","Minya",360688
"913","EG.09","Monufia","Monufia",360689
"914","EG.08","Giza","Giza",360997
"915","EG.07","Ismailia","Ismailia",361056
"916","EG.06","Alexandria","Alexandria",361059
"917","EG.05","Gharbia","Gharbia",361294
"918","EG.04","Faiyum","Faiyum",361323
"919","EG.03","Beheira","Beheira",361370
"920","EG.02","Red Sea","Red Sea",361468
"921","EG.01","Dakahlia","Dakahlia",361849
"922","EG.28","Luxor","Luxor",7603259
"923","ER.01","Anseba","Anseba",448497
"924","ER.02","Debub","Debub",448498
"925","ER.03","Southern Red Sea","Southern Red Sea",448499
"926","ER.04","Gash-Barka","Gash-Barka",448500
"927","ER.05","Maekel","Maekel",448501
"928","ER.06","Northern Red Sea","Northern Red Sea",448502
"929","ES.31","Murcia","Murcia",2513413
"930","ES.CE","Ceuta","Ceuta",2519582
"931","ES.07","Balearic Islands","Balearic Islands",2521383
"932","ES.51","Andalusia","Andalusia",2593109
"933","ES.53","Canary Islands","Canary Islands",2593110
"934","ES.54","Castille-La Mancha","Castille-La Mancha",2593111
"935","ES.57","Extremadura","Extremadura",2593112
"936","ES.60","Valencia","Valencia",2593113
"937","ES.34","Asturias","Asturias",3114710
"938","ES.32","Navarre","Navarre",3115609
"939","ES.29","Madrid","Madrid",3117732
"940","ES.27","La Rioja","La Rioja",3336897
"941","ES.39","Cantabria","Cantabria",3336898
"942","ES.52","Aragon","Aragon",3336899
"943","ES.55","Castille and León","Castille and Leon",3336900
"944","ES.56","Catalonia","Catalonia",3336901
"945","ES.58","Galicia","Galicia",3336902
"946","ES.59","Basque Country","Basque Country",3336903
"947","ES.ML","Melilla","Melilla",6362988
"948","ET.44","Addis Ababa","Addis Ababa",444178
"949","ET.45","Afar","Afar",444179
"950","ET.46","Amhara","Amhara",444180
"951","ET.47","Binshangul Gumuz","Binshangul Gumuz",444181
"952","ET.48","Dire Dawa","Dire Dawa",444182
"953","ET.49","Gambela","Gambela",444183
"954","ET.50","Harari","Harari",444184
"955","ET.51","Oromiya","Oromiya",444185
"956","ET.52","Somali","Somali",444186
"957","ET.53","Tigray","Tigray",444187
"958","ET.54","SNNPR","SNNPR",444188
"959","FI.19","Lapland","Lapland",830603
"960","FI.18","Kainuu","Kainuu",830664
"961","FI.17","Northern Ostrobothnia","Northern Ostrobothnia",830667
"962","FI.16","Central Ostrobothnia","Central Ostrobothnia",830675
"963","FI.15","Ostrobothnia","Ostrobothnia",830676
"964","FI.14","Southern Ostrobothnia","Southern Ostrobothnia",830682
"965","FI.13","Central Finland","Central Finland",830685
"966","FI.12","North Karelia","North Karelia",830686
"967","FI.11","Northern Savonia","Northern Savonia",830690
"968","FI.10","South Savo","South Savo",830695
"969","FI.09","South Karelia","South Karelia",830699
"970","FI.08","Kymenlaakso","Kymenlaakso",830703
"971","FI.06","Pirkanmaa","Pirkanmaa",830704
"972","FI.05","Kanta-Hame","Kanta-Hame",830705
